9.027719293	116.5568995
9.239511261	116.6016636
9.451081295	116.6474653
9.662424315	116.6943033
9.873535244	116.7421765
10.08440901	116.7910838
10.29504055	116.841024
10.5054248	116.8919959
10.71555671	116.9439983
10.92543123	116.9970299
11.13504333	117.0510895
11.34438796	117.1061757
11.5534601	117.1622873
11.76225472	117.2194229
11.97076682	117.2775811
12.17899138	117.3367605
12.38692339	117.3969597
12.59455788	117.4581772
12.80188984	117.5204117
13.0089143	117.5836615
13.21562629	117.6479252
13.42202083	117.7132012
13.62809299	117.779488
13.83383779	117.846784
14.0392503	117.9150875
14.2443256	117.9843969
14.44905874	118.0547105
14.65344482	118.1260267
14.85747892	118.1983438
15.06115614	118.2716599
15.2644716	118.3459734
15.4674204	118.4212824
15.66999767	118.4975852
15.87219856	118.5748799
16.07401819	118.6531647
16.27545172	118.7324377
16.47649432	118.8126969
16.67714115	118.8939405
16.8773874	118.9761664
17.07722825	119.0593728
17.2766589	119.1435576
17.47567458	119.2287188
17.67427048	119.3148544
17.87244185	119.4019622
18.07018392	119.4900403
18.26749195	119.5790864
18.46436119	119.6690984
18.66078692	119.7600743
18.85676442	119.8520117
19.05228897	119.9449085
19.24735589	120.0387625
19.44196049	120.1335713
19.6360981	120.2293328
19.82976404	120.3260446
20.02295367	120.4237044
20.21566235	120.5223098
20.40788545	120.6218585
20.59961836	120.7223482
30.09251625	125.7076533
39.60092491	130.6616723
49.12484433	135.5844049
58.66427453	140.4758512
68.21921549	145.3360113
77.78966722	150.1648851
87.37562972	154.9624726
96.97710298	159.7287739
106.594087	164.4637889
116.2265818	169.1675176
125.8745874	173.83996
135.5381037	178.4811161
145.2171308	183.090986
154.9116687	187.6695696
164.6217173	192.2168669
174.3472767	196.7328779
184.0883469	201.2176027
193.8449279	205.6710411
203.6170196	210.0931933
213.4046221	214.4840593
223.2077353	218.8436389
233.0263593	223.1719323
242.8604941	227.4689394
252.7101397	231.7346602
262.575296	235.9690947
272.4559631	240.172243
282.3521409	244.344105
292.2638295	248.4846807
302.1910289	252.5939701
312.1337391	256.6719733
322.09196	260.7186901
332.0656917	264.7341207
342.0549342	268.7182651
352.0596874	272.6711231
362.0799514	276.5926949
372.1157262	280.4829804
382.1670117	284.3419796
392.233808	288.1696925
402.3161151	291.9661192
412.4139329	295.7312596
422.5272615	299.4651137
432.6561009	303.1676815
442.800451	306.8389631
452.9603119	310.4789583
463.1356836	314.0876673
473.3265661	317.6650901
483.5329593	321.2112265
493.7548633	324.7260767
503.992278	328.2096406
514.2452035	331.6619182
524.5136398	335.0829095
534.7975869	338.4726146
545.0970447	341.8310334
555.4120133	345.1581659
565.7424926	348.4540121
576.0884827	351.7185721
586.4499836	354.9518457
596.8269953	358.1538331
607.2195177	361.3245343
617.6275509	364.4639491
628.0510949	367.5720777
638.4901496	370.64892
648.9447151	373.694476
659.4147914	376.7087457
669.9003784	379.6917292
680.4014762	382.6434264
690.9180848	385.5638373
701.4502041	388.4529619
711.9978342	391.3108002
722.5609751	394.1373523
733.1396267	396.9326181
743.7337891	399.6965976
754.3434623	402.4292909
764.9686463	405.1306978
775.609341	407.8008185
786.2655465	410.4396529
796.9372627	413.0472011
807.6244897	415.6234629
818.3272275	418.1684385
829.0454761	420.6821278
839.7792354	423.1645309
850.5285055	425.6156476
861.2932863	428.0354781
872.0735779	430.4240223
882.8693803	432.7812802
893.6806935	435.1072518
904.5075174	437.4019372
915.3498521	439.6653363
926.2076976	441.8974491
937.0810538	444.0982756
947.9699208	446.2678159
958.8742986	448.4060699
969.7941871	450.5130376
980.7295864	452.588719
991.6804965	454.6331142
1002.646917	456.646223
1013.628849	458.6280456
1024.626291	460.578582
1035.639244	462.497832
